loan_amnt,int_rate,installment,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,home_ownership_MORTGAGE,home_ownership_NONE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,verification_status_Not Verified,verification_status_Source Verified,verification_status_Verified,purpose_car,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,purpose_wedding,term_ 36 months,term_ 60 months
22000.0,9.91,708.95,50000.0,13.22,0.0,4.0,17.0,0.0,21470.0,49.8,32.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6000.0,14.27,205.86,94800.0,24.53,0.0,1.0,13.0,0.0,71890.0,95.9,30.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16000.0,9.91,339.25,40000.0,9.39,0.0,1.0,6.0,0.0,13270.0,28.5,23.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13500.0,9.91,435.04,36000.0,22.93,0.0,1.0,13.0,0.0,25011.0,67.2,15.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25000.0,12.42,835.39,225000.0,8.32,1.0,0.0,11.0,0.0,30449.0,34.6,23.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10000.0,13.49,339.31,45900.0,24.97,0.0,2.0,10.0,0.0,8936.0,48.3,12.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2500.0,13.49,84.83,27200.0,6.44,0.0,0.0,6.0,0.0,3473.0,68.1,6.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7325.0,12.69,245.72,42000.0,22.57,0.0,3.0,12.0,0.0,7281.0,65.0,29.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4000.0,12.42,133.67,135000.0,12.12,0.0,3.0,11.0,0.0,29311.0,85.7,21.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9600.0,12.42,320.79,65000.0,11.65,0.0,0.0,6.0,0.0,11279.0,70.9,11.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
14000.0,10.65,456.03,30000.0,15.52,0.0,0.0,7.0,0.0,15542.0,65.6,14.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13350.0,12.42,446.1,43000.0,20.57,0.0,0.0,7.0,0.0,11531.0,95.3,15.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11000.0,13.49,253.06,129000.0,10.94,0.0,0.0,10.0,0.0,1735.0,24.1,31.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
35000.0,10.65,1140.07,168000.0,3.17,1.0,1.0,16.0,0.0,1099.0,1.4,22.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
9000.0,10.65,293.16,74000.0,8.89,0.0,0.0,7.0,0.0,7388.0,71.7,10.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22475.0,15.27,537.87,52000.0,15.23,0.0,1.0,7.0,0.0,18554.0,61.8,23.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13500.0,12.69,452.86,71000.0,11.97,0.0,2.0,4.0,0.0,6681.0,77.7,11.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
24000.0,12.69,805.08,75000.0,11.6,0.0,0.0,10.0,0.0,21609.0,84.6,33.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
12000.0,10.65,390.88,60000.0,10.84,0.0,1.0,12.0,0.0,11849.0,48.8,18.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8400.0,16.77,207.73,87996.0,11.35,0.0,0.0,8.0,0.0,9551.0,80.3,13.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
28000.0,17.58,704.64,140000.0,12.07,0.0,1.0,13.0,0.0,2686.0,13.4,24.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14000.0,6.62,429.86,66000.0,11.15,0.0,1.0,7.0,0.0,12095.0,35.4,46.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25000.0,11.71,826.9,100000.0,6.88,0.0,1.0,8.0,0.0,21128.0,89.1,18.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
9000.0,12.69,301.91,50000.0,17.81,0.0,1.0,13.0,0.0,12752.0,55.4,21.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
13250.0,10.65,431.6,35000.0,24.93,0.0,2.0,11.0,0.0,13392.0,58.7,25.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20000.0,13.49,678.61,75000.0,22.38,0.0,1.0,7.0,0.0,19548.0,90.8,17.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3000.0,14.65,103.49,71000.0,21.84,0.0,1.0,4.0,0.0,15072.0,88.7,14.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7350.0,10.65,239.42,48000.0,11.93,0.0,0.0,5.0,0.0,15587.0,77.5,5.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11500.0,15.27,400.18,36000.0,21.1,0.0,1.0,7.0,0.0,8969.0,76.7,14.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
12000.0,9.91,386.7,60000.0,15.5,0.0,0.0,7.0,0.0,12168.0,85.7,21.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6000.0,8.9,190.52,34000.0,14.51,0.0,2.0,9.0,0.0,13683.0,64.8,16.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11500.0,15.27,400.18,44200.0,21.69,0.0,1.0,9.0,0.0,13147.0,90.0,11.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7000.0,12.42,233.91,82000.0,12.0,0.0,1.0,6.0,0.0,25334.0,71.6,31.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
29500.0,20.3,786.51,83000.0,20.93,0.0,0.0,12.0,0.0,22087.0,89.8,35.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2000.0,15.27,69.6,41000.0,17.74,0.0,1.0,7.0,0.0,18115.0,96.4,11.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
11625.0,13.49,394.45,36000.0,19.33,0.0,1.0,17.0,0.0,19979.0,84.7,31.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5300.0,15.27,184.43,30000.0,24.88,0.0,2.0,11.0,0.0,7855.0,82.7,13.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8200.0,6.62,251.77,40000.0,11.1,0.0,1.0,7.0,0.0,2573.0,25.5,11.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12000.0,12.42,400.99,105000.0,13.98,0.0,1.0,10.0,0.0,11243.0,75.0,25.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8650.0,14.27,296.78,45000.0,7.6,0.0,2.0,14.0,0.0,6602.0,58.9,23.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21000.0,17.27,294.98,109000.0,7.75,0.0,0.0,9.0,0.0,25435.0,50.3,16.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16000.0,17.27,399.97,50000.0,11.04,0.0,0.0,10.0,0.0,15788.0,42.2,16.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12000.0,12.42,400.99,83000.0,11.81,0.0,2.0,14.0,0.0,16550.0,51.1,61.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7400.0,13.49,251.09,25000.0,8.45,0.0,0.0,5.0,0.0,5199.0,92.8,13.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
14400.0,13.49,488.6,60000.0,16.92,0.0,1.0,15.0,0.0,23317.0,65.0,26.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
24250.0,23.91,519.76,120000.0,12.96,0.0,3.0,7.0,0.0,31992.0,99.0,20.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4000.0,7.51,124.45,65000.0,18.17,0.0,0.0,10.0,0.0,10032.0,50.7,24.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1500.0,17.27,53.69,144000.0,8.23,1.0,0.0,6.0,0.0,14186.0,97.8,14.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
19600.0,12.42,654.94,75000.0,11.62,0.0,0.0,8.0,0.0,20355.0,50.1,12.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2500.0,11.71,82.69,29000.0,18.7,0.0,0.0,5.0,0.0,2668.0,66.7,13.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10000.0,6.62,307.04,45000.0,26.85,0.0,0.0,15.0,0.0,10133.0,70.4,40.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4225.0,12.42,141.18,55200.0,17.61,0.0,1.0,6.0,0.0,4055.0,73.7,12.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3500.0,7.9,109.52,61440.0,6.46,1.0,0.0,6.0,0.0,15472.0,55.5,19.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
12000.0,6.62,368.45,56000.0,13.65,0.0,0.0,7.0,0.0,9873.0,80.3,21.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
16500.0,8.9,523.93,47000.0,9.06,0.0,1.0,6.0,0.0,13917.0,38.8,24.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
22000.0,21.67,603.5,55000.0,15.62,0.0,1.0,9.0,0.0,20154.0,79.4,27.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12000.0,14.65,413.94,71000.0,14.87,0.0,2.0,15.0,0.0,17972.0,71.0,38.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10800.0,12.42,360.89,135000.0,12.12,0.0,0.0,14.0,0.0,18467.0,74.5,23.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14000.0,12.42,467.82,63000.0,7.35,0.0,0.0,5.0,0.0,17212.0,97.8,19.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18825.0,17.58,473.75,44000.0,24.98,0.0,0.0,9.0,0.0,14092.0,93.2,20.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6000.0,13.49,203.59,50000.0,15.58,0.0,1.0,8.0,0.0,7361.0,83.6,14.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
12000.0,9.91,386.7,80000.0,14.83,0.0,0.0,11.0,0.0,17536.0,67.7,21.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10000.0,12.42,334.16,45000.0,10.45,0.0,0.0,14.0,0.0,10177.0,51.6,19.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8000.0,7.9,250.33,78000.0,6.09,0.0,1.0,16.0,0.0,15988.0,55.9,31.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
14125.0,9.91,455.18,33000.0,23.13,0.0,3.0,12.0,0.0,19472.0,66.0,20.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
14000.0,12.69,469.63,62800.0,19.24,0.0,1.0,10.0,0.0,13579.0,64.5,18.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
13200.0,17.27,224.36,26400.0,9.64,0.0,3.0,8.0,0.0,7411.0,50.1,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4000.0,19.03,146.69,80000.0,20.59,1.0,2.0,30.0,0.0,6654.0,22.6,56.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10500.0,6.03,319.58,65000.0,10.36,0.0,0.0,8.0,0.0,10729.0,18.7,16.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5500.0,7.9,172.1,59000.0,6.65,0.0,0.0,10.0,1.0,9130.0,43.3,23.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7350.0,11.71,243.11,33000.0,22.51,0.0,1.0,13.0,0.0,24782.0,77.9,23.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
12000.0,7.51,373.33,42000.0,10.74,0.0,1.0,7.0,0.0,18913.0,43.0,17.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5000.0,11.71,110.5,38004.0,23.78,0.0,0.0,12.0,0.0,10023.0,57.3,17.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8000.0,11.71,176.79,31000.0,16.22,0.0,3.0,13.0,0.0,2751.0,34.4,29.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4500.0,8.9,142.89,50700.0,23.43,0.0,0.0,10.0,0.0,9127.0,24.4,20.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
18000.0,12.42,601.48,75000.0,12.51,0.0,2.0,9.0,0.0,14810.0,66.1,27.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12300.0,13.49,282.96,30000.0,12.76,0.0,1.0,8.0,0.0,10981.0,55.5,12.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12000.0,13.49,407.17,40000.0,15.72,0.0,0.0,8.0,0.0,10790.0,80.5,13.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10000.0,13.49,339.31,50000.0,5.88,1.0,2.0,5.0,0.0,8899.0,47.6,15.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6000.0,7.9,187.75,80000.0,8.87,0.0,4.0,8.0,0.0,19071.0,30.3,29.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12000.0,12.69,402.54,40000.0,22.2,0.0,1.0,9.0,0.0,16273.0,55.5,23.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7000.0,11.71,231.54,75000.0,15.57,0.0,0.0,7.0,0.0,22196.0,94.1,17.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
35000.0,18.64,690.56,85000.0,12.0,0.0,1.0,16.0,0.0,31071.0,53.0,50.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1400.0,7.9,43.81,28800.0,10.0,0.0,1.0,5.0,0.0,2016.0,9.9,7.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3200.0,9.91,103.12,61200.0,2.16,0.0,0.0,5.0,1.0,2795.0,33.3,17.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8000.0,7.9,250.33,40000.0,13.35,0.0,0.0,4.0,0.0,2440.0,34.4,11.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5000.0,6.03,152.18,54000.0,3.82,0.0,0.0,6.0,0.0,1779.0,4.0,14.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1800.0,6.62,55.27,18000.0,23.8,0.0,0.0,5.0,0.0,1792.0,39.8,12.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
35000.0,8.9,1111.37,85000.0,17.73,0.0,0.0,7.0,0.0,16720.0,61.5,13.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
18000.0,8.9,571.56,78000.0,7.0,0.0,1.0,6.0,0.0,17769.0,66.3,10.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5000.0,12.42,167.08,70000.0,20.06,0.0,1.0,14.0,0.0,13543.0,54.2,26.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8000.0,15.96,281.1,70000.0,14.04,0.0,2.0,10.0,0.0,24072.0,91.9,30.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10000.0,6.03,304.36,80000.0,12.99,0.0,0.0,7.0,0.0,27644.0,45.2,17.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10000.0,7.51,311.11,50000.0,4.63,0.0,2.0,8.0,0.0,6592.0,25.7,25.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
12000.0,12.42,400.99,35000.0,18.51,0.0,0.0,10.0,0.0,8198.0,75.7,13.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
23200.0,7.9,725.94,65000.0,27.99,0.0,0.0,10.0,0.0,36381.0,47.0,34.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
18000.0,15.27,430.78,84000.0,11.41,0.0,3.0,11.0,0.0,22542.0,83.2,23.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4800.0,15.27,167.03,75000.0,9.3,0.0,1.0,13.0,0.0,22195.0,73.7,18.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7300.0,11.71,241.46,35000.0,16.42,0.0,1.0,10.0,0.0,9628.0,44.6,17.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10400.0,9.91,335.14,40000.0,11.67,0.0,2.0,7.0,0.0,11624.0,80.6,19.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6600.0,9.91,212.69,100000.0,15.53,0.0,2.0,10.0,0.0,2171.0,27.8,30.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12000.0,8.9,381.04,40000.0,9.45,0.0,0.0,12.0,0.0,13756.0,37.4,20.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
13250.0,17.27,474.19,52000.0,23.7,0.0,0.0,8.0,0.0,15002.0,91.5,18.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
12000.0,11.71,396.92,92500.0,15.97,0.0,2.0,11.0,0.0,9558.0,56.2,21.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25000.0,9.91,805.63,61000.0,10.35,0.0,0.0,5.0,0.0,23712.0,49.4,10.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6000.0,10.65,195.44,36000.0,14.43,0.0,1.0,5.0,0.0,13626.0,48.5,9.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12000.0,7.51,373.33,68000.0,7.08,0.0,1.0,7.0,0.0,15433.0,55.6,34.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14400.0,11.71,476.3,80000.0,16.35,0.0,1.0,10.0,0.0,19983.0,48.4,16.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10000.0,12.42,334.16,43000.0,11.58,0.0,0.0,13.0,0.0,13034.0,65.5,33.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8000.0,11.71,264.61,150000.0,2.48,1.0,0.0,5.0,0.0,9722.0,56.2,8.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13250.0,11.71,438.26,35000.0,22.35,0.0,1.0,16.0,0.0,10014.0,67.2,21.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14000.0,14.27,480.33,80000.0,16.21,0.0,0.0,8.0,0.0,11546.0,96.2,11.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10000.0,16.29,353.01,40000.0,24.39,0.0,1.0,7.0,0.0,11665.0,96.4,18.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35000.0,20.3,619.88,85000.0,20.16,0.0,0.0,11.0,0.0,31306.0,74.5,24.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4000.0,6.03,121.75,55000.0,7.05,0.0,0.0,7.0,0.0,2189.0,43.8,18.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
13000.0,9.91,418.93,110000.0,8.38,0.0,0.0,8.0,0.0,9599.0,81.3,14.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
28000.0,12.69,939.26,100000.0,12.35,0.0,0.0,7.0,0.0,5739.0,67.5,15.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10000.0,13.49,339.31,62000.0,11.52,0.0,0.0,9.0,0.0,16462.0,79.1,20.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20000.0,7.9,625.81,45000.0,9.25,0.0,1.0,8.0,0.0,14386.0,74.9,10.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
18000.0,9.91,580.05,110000.0,10.0,0.0,1.0,8.0,0.0,12371.0,62.5,22.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10000.0,11.71,330.76,33000.0,8.69,0.0,0.0,6.0,0.0,6621.0,88.3,9.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4200.0,6.03,127.83,61000.0,8.92,0.0,0.0,7.0,0.0,4228.0,12.9,16.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24000.0,16.29,847.21,50964.0,8.83,1.0,1.0,7.0,0.0,16318.0,69.4,13.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4475.0,15.27,155.72,43680.0,18.79,0.0,2.0,17.0,0.0,4489.0,33.5,29.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20000.0,14.65,472.14,56000.0,12.15,0.0,1.0,9.0,0.0,19348.0,59.9,15.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12000.0,12.42,400.99,50700.0,22.49,0.0,0.0,12.0,0.0,18682.0,80.8,18.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18000.0,17.58,452.98,60000.0,21.96,0.0,1.0,11.0,0.0,5945.0,83.7,28.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3000.0,6.03,91.31,50000.0,5.5,0.0,0.0,7.0,0.0,9616.0,29.4,15.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
25000.0,19.03,648.93,75000.0,19.63,0.0,2.0,9.0,0.0,24150.0,91.5,13.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18000.0,19.03,467.23,90000.0,11.32,0.0,1.0,10.0,0.0,13371.0,85.2,16.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20000.0,15.27,695.96,50000.0,4.34,0.0,1.0,6.0,0.0,6855.0,52.7,12.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10000.0,13.49,339.31,84000.0,13.87,0.0,0.0,8.0,0.0,6046.0,68.7,10.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
15000.0,12.42,501.23,155000.0,17.85,0.0,0.0,14.0,0.0,68319.0,74.9,41.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
12000.0,7.9,375.49,62000.0,8.71,0.0,0.0,10.0,0.0,18125.0,57.7,15.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20000.0,10.65,290.64,175000.0,5.23,0.0,0.0,12.0,0.0,16008.0,34.1,39.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6300.0,11.71,208.38,30000.0,7.2,0.0,1.0,6.0,0.0,6274.0,84.3,11.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20000.0,16.77,494.59,50000.0,22.82,0.0,1.0,12.0,0.0,16565.0,56.7,22.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35000.0,17.27,578.71,208000.0,7.94,0.0,0.0,11.0,0.0,3761.0,23.5,79.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
